"runID","sequenceID","activityTypeID","activityID","routeID","timeOffset.x","latitude","longitude","distanceDelta","speed","longSpeed","timeOffset.y","altitude","startTime","startTimeZone","runTime","stoppedTime","badGPSTime","distance","ascent","descent","maxSpeed.x","minPace","startDate","startTimeOnly","startDateTimeGMT","startTimeLocalTimeZone","name","activityNameID","activityName","maxSpeed.y","rateTimeThreshold","rateDistanceThreshold","oldRateTimeThreshold","oldRateDistanceThreshold","stoppedTimeThreshold","stoppedDistanceThreshold","modified","maxABDistance","longRateTimeThreshold","motionThreshold","assignBike","assignShoes","timeOffset","action","coorddatetimeGMT","coorddatetimeLocalTimeZone"
1,14,3,4,2,68.1088410019875,-43.5772776324708,172.630025642153,16.6813024094039,12.802783240872,6.64598250243329,117.153122007847,84,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:18:30,"2015-11-05 08:18:30 NZDT"
1,15,3,4,2,69.1584130525589,-43.5773421312157,172.6299575811,9.03190434679409,12.276351975066,6.89658999793774,123.110762000084,81,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:18:31,"2015-11-05 08:18:31 NZDT"
1,16,3,4,2,74.2126780152321,-43.5775052849609,172.629515770984,40.026385648068,9.91881163062184,7.56431719858304,128.166903018951,78,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:18:36,"2015-11-05 08:18:36 NZDT"
1,17,3,4,2,79.303827047348,-43.5776471067626,172.628925768819,50.193653806268,8.92558407162758,8.38984026536823,134.166661024094,75,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:18:41,"2015-11-05 08:18:41 NZDT"
1,18,3,4,2,83.1098210215569,-43.5777712846581,172.628398630929,44.75792432917,10.156685169954,9.01372158282388,139.188664019108,70,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:18:45,"2015-11-05 08:18:45 NZDT"
1,19,3,4,2,84.1647190451622,-43.5777791636471,172.628227556285,13.8458765390573,10.6066989535212,9.20652174875,145.404281020164,64,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:18:46,"2015-11-05 08:18:46 NZDT"
1,20,3,4,2,85.2345040440559,-43.5776917823065,172.628087410864,14.9128965944888,11.2473308636151,9.58945572172579,151.354886054993,55,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:18:47,"2015-11-05 08:18:47 NZDT"
1,21,3,4,2,89.2041790485382,-43.5775508406047,172.627465138373,52.6456124545887,12.3459255251996,10.252490287793,157.175770998001,48,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:18:51,"2015-11-05 08:18:51 NZDT"
1,22,3,4,2,93.1755840182304,-43.5773967812244,172.626789640796,57.183920278367,13.7887338775977,11.0225897783962,163.116690039635,45,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:18:55,"2015-11-05 08:18:55 NZDT"
1,23,3,4,2,95.2874470353127,-43.577342885587,172.626418573943,30.5646121827684,13.9809509115637,11.3006313486059,168.174571037292,36,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:18:57,"2015-11-05 08:18:57 NZDT"
1,24,3,4,2,96.1765519976616,-43.5774885211546,172.626299550918,18.8213045075369,14.6626783037824,11.5246000454711,173.175739049911,27,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:18:58,"2015-11-05 08:18:58 NZDT"
1,25,3,4,2,100.349089026451,-43.5776826041225,172.625671075818,55.1538579667466,14.7206750470273,11.9154196005984,179.343701004982,22,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:02,"2015-11-05 08:19:02 NZDT"
1,26,3,4,2,101.190996050835,-43.5776639124784,172.625569319513,8.4774554603041,14.363227204526,11.8899089887008,191.351155042648,22,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:03,"2015-11-05 08:19:03 NZDT"
1,27,3,4,2,102.367649018764,-43.5776784131709,172.625433365044,11.0989924880211,13.7716527162836,11.9513054152838,197.09584403038,18,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:04,"2015-11-05 08:19:04 NZDT"
1,28,3,4,2,105.358388006687,-43.5774886049736,172.625049557698,37.4940340128152,13.0214068354529,12.1165507149509,208.098328053951,15,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:07,"2015-11-05 08:19:07 NZDT"
1,29,3,4,2,110.289454042912,-43.5770685458962,172.624527784225,62.8836217590065,12.216058463708,12.2992077415456,213.186248004436,15,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:12,"2015-11-05 08:19:12 NZDT"
1,30,3,4,2,113.151544034481,-43.5767634027112,172.624209188086,42.5633678622157,13.2970859346867,12.4250082727045,219.206812024117,11,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:15,"2015-11-05 08:19:15 NZDT"
1,31,3,4,2,115.09293204546,-43.5765326908264,172.624060325485,28.3131459773916,13.3979842441412,12.4808146780649,225.09520804882,7,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:17,"2015-11-05 08:19:17 NZDT"
1,32,3,4,2,116.154066026211,-43.5764073394645,172.624046746802,13.9701571586982,13.7247748020811,12.5052289818672,236.090036034584,4,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:18,"2015-11-05 08:19:18 NZDT"
1,33,3,4,2,120.149848043919,-43.5758635634962,172.624273225826,63.1246191141754,15.0014568941921,12.6068916529714,241.315955042839,5,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:22,"2015-11-05 08:19:22 NZDT"
1,34,3,4,2,121.53405302763,-43.5757260583747,172.624328462568,15.9155664712477,14.7481059920256,12.6312853821197,274.256148040295,1,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:23,"2015-11-05 08:19:23 NZDT"
1,35,3,4,2,122.116189002991,-43.5756679298762,172.624472044569,13.2748414682841,14.8851257628399,12.6780212899062,286.135833024979,1,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:24,"2015-11-05 08:19:24 NZDT"
1,36,3,4,2,126.097963035107,-43.5752702504802,172.624877225768,54.9852955690124,14.6738455690917,12.8202684048819,302.118197023869,6,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:28,"2015-11-05 08:19:28 NZDT"
1,37,3,4,2,127.152932047844,-43.5751722241226,172.624956099477,12.6177476147351,14.5578545962502,12.7992476872027,312.140471041203,7,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:29,"2015-11-05 08:19:29 NZDT"
1,38,3,4,2,129.204837024212,-43.5749105411056,172.625017622647,29.4956873814738,14.2863280037368,12.8863422605266,323.234189033508,4,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:31,"2015-11-05 08:19:31 NZDT"
1,39,3,4,2,130.1680560112,-43.5748105869103,172.624911507752,14.0285528730522,14.0208530966626,13.003567920048,329.131992042065,4,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:32,"2015-11-05 08:19:32 NZDT"
1,40,3,4,2,131.353175997734,-43.5746957129273,172.624903125849,12.7808985711038,13.6355231712194,13.0311579059092,340.160644054413,0,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:33,"2015-11-05 08:19:33 NZDT"
1,41,3,4,2,132.159846007824,-43.5745740496028,172.624782007348,16.6863807348453,14.0023812327595,13.2142511733691,345.405279040337,3,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:34,"2015-11-05 08:19:34 NZDT"
1,42,3,4,2,135.100919008255,-43.574238941114,172.624603221354,39.93468765832,14.0226996989414,13.4169027260944,351.23574000597,5,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:37,"2015-11-05 08:19:37 NZDT"
1,43,3,4,2,138.342201054096,-43.5738555528629,172.624548236069,42.8268827568484,14.029769248296,13.6414682158356,357.206910014153,6,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:40,"2015-11-05 08:19:40 NZDT"
1,44,3,4,2,142.153620004654,-43.5734053189341,172.624628367063,50.4398030835409,13.9219912093442,13.7344668293736,363.354419052601,8,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:44,"2015-11-05 08:19:44 NZDT"
1,45,3,4,2,146.163682997227,-43.5729264608059,172.624564916056,53.4493329108152,13.1498810062746,13.7928426032901,375.121507048607,6,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:48,"2015-11-05 08:19:48 NZDT"
1,46,3,4,2,150.203325033188,-43.5724136559698,172.624387471166,58.7500522712398,13.7703164474361,13.8784323883764,385.206059038639,6,"2015-11-04 19:17:22.939","Pacific/Auckland",2793.98657226562,0,0,19822.291015625,21,185,15.3870677947998,0.064989640218389,"2015-11-04","19:17:22",2015-11-04 19:17:22,"2015-11-05 08:17:22 NZDT","123A Dyers Pass Road to Lincoln University via Henderson Road",4,"Cycle",17.8816,10,50,30,400,20,25,0,50,60,0,1,0,NA,NA,2015-11-04 19:19:52,"2015-11-05 08:19:52 NZDT"
